protocol,table,attribute,definition,variable_type,field_type,format_text,unit,version
seagrass_shoots,sheath_and_epibiont_data,sheath_length_mm,Sheath length in millimeters,measurement,integer,XX,millimeters,legacy_active
seagrass_shoots,sheath_and_epibiont_data,number_grazing_scars,Number of grazing scars on seagrass blades,measurement,integer,XX,NA,legacy_active
seagrass_shoots,sheath_and_epibiont_data,tin_mass_epibiont_g,"Mass of the empty tin to hold the epibionts, in grams",measurement,integer,XX.XX,grams,legacy_active
seagrass_shoots,sheath_and_epibiont_data,tin_and_epibiont_dry_mass_g,"Mass of the empty tin and epibionts that have been dried to a constant weight, in grams",measurement,integer,XX.XX,grams,legacy_active
seagrass_shoots,sheath_and_epibiont_data,tin_mass_blades_g,"Mass of the empty tin to hold the blades, in grams",measurement,integer,XX.XX,grams,legacy_active
seagrass_shoots,sheath_and_epibiont_data,tin_and_blades_dry_mass_g,"Mass of the empty tin and blades that have been dried to a constant weight, in grams",measurement,integer,XX.XX,grams,legacy_active
seagrass_shoots,sheath_and_epibiont_data,sheath_and_epibiont_data_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,legacy_active
beach_seines,sample_metadata,sample_collection_date,The date the sample was collected in the field,date,date,YYYY-MM-DD,NA,legacy_active
beach_seines,sample_metadata,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,text,XXX-YYY,NA,legacy_active
beach_seines,sample_metadata,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,text,NA,NA,legacy_active
beach_seines,sample_metadata,transect,"The transect at the location the sample came from: 1, 2, or 3",id,numeric,NA,NA,legacy_active
beach_seines,sample_metadata,sample_processing_date,The date the sample was processed in the lab,date,date,YYYY-MM-DD,NA,legacy_active
beach_seines,sample_metadata,transect_begin_decimal_latitude,"Latitude of the transect beginning, in decimal degrees (to five decimal places)",,numeric,xx.xxxxx,NA,legacy_active
beach_seines,sample_metadata,transect_begin_decimal_longitude,"Longitude of the transect beginning, in decimal degrees (to five decimal places)",,numeric,xxx.xxxxx,NA,legacy_active
beach_seines,sample_metadata,transect_end_decimal_latitude,"Latitude of the transect ending, in decimal degrees (to five decimal places)",,numeric,xx.xxxxx,NA,legacy_active
beach_seines,sample_metadata,transect_end_decimal_longitude,"Latitude of the transect ending, in decimal degrees (to five decimal places)",,numeric,xxx.xxxxx,NA,legacy_active
beach_seines,sample_metadata,depth_m,"Site depth in meters. For sites spanning a depth range, please provide a single average depth.",measurement,numeric,NA,meters,legacy_active
beach_seines,sample_metadata,seine_mesh_size_mm,"The mesh size on the beach seine, in millimeters",measurement,numeric,NA,millimeters,legacy_active
beach_seines,sample_metadata,seine_width_m,"The width of the beach seine, in meters",measurement,numeric,NA,meters,legacy_active
beach_seines,sample_metadata,seine_height_m,"The height of the beach seine, in meters",measurement,numeric,NA,meters,legacy_active
beach_seines,sample_metadata,seine_distance_m,"The distance towed along the transect, in meters (may or may not be 50 m)",measurement,numeric,NA,meters,legacy_active
beach_seines,sample_metadata,data_collector,Name(s) of data collector(s),pii,text,NA,NA,legacy_active
beach_seines,sample_metadata,data_entry_person,Full name of data entry person,pii,text,NA,NA,legacy_active
beach_seines,sample_metadata,sample_metadata_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,legacy_active
beach_seines,abundance_data,sample_collection_date,The date the sample was collected in the field,date,date,YYYY-MM-DD,NA,legacy_active
beach_seines,abundance_data,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,text,XXX-YYY,NA,legacy_active
beach_seines,abundance_data,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,text,NA,NA,legacy_active
beach_seines,abundance_data,transect,"The transect at the location the sample came from: 1, 2, or 3",id,numeric,NA,NA,legacy_active
beach_seines,abundance_data,scientific_name,"Scientific name using standard scientific nomenclature. If the species cannot be identified to species, report genus or higher.",,text,NA,NA,legacy_active
beach_seines,abundance_data,identification_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,legacy_active
beach_seines,abundance_data,abundance,Total abundance of each fish taxon.,measurement,NA,NA,NA,legacy_active
beach_seines,abundance_data,abundance_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,legacy_active
beach_seines,length_data,sample_collection_date,The date the sample was collected in the field,date,date,YYYY-MM-DD,NA,legacy_active
beach_seines,length_data,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,text,XXX-YYY,NA,legacy_active
beach_seines,length_data,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,text,NA,NA,legacy_active
beach_seines,length_data,transect,"The transect at the location the sample came from: 1, 2, or 3",id,numeric,NA,NA,legacy_active
beach_seines,length_data,scientific_name,"Scientific name using standard scientific nomenclature. If the species cannot be identified to species, report genus or higher.",,text,NA,NA,legacy_active
beach_seines,length_data,identification_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,legacy_active
beach_seines,length_data,length_mm,"Length, in millimeters, of the first 20 individuals per taxon. Each cell should contain only one length measurement.",measurement,NA,NA,Millimeters,legacy_active
beach_seines,length_data,length_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,legacy_active
environmental_monitoring,sample_metadata,sample_collection_date,The date the sample was collected in the field,date,date,YYYY-MM-DD,NA,legacy_active
environmental_monitoring,sample_metadata,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,text,XXX-YYY,NA,legacy_active
environmental_monitoring,sample_metadata,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,text,NA,NA,legacy_active
environmental_monitoring,sample_metadata,transect,"The transect at the location the sample came from: 1, 2, or 3",id,numeric,NA,NA,legacy_active
environmental_monitoring,sample_metadata,sample_point_decimal_latitude,"Latitude of the sampling point, in decimal degrees (to five decimal places)",,numeric,xx.xxxxx,NA,legacy_active
environmental_monitoring,sample_metadata,sample_point_decimal_longitude,"Longitude of the sampling point, in decimal degrees (to five decimal places)",,numeric,xxx.xxxxx,NA,legacy_active
environmental_monitoring,sample_metadata,depth_m,"Site depth in meters. For sites spanning a depth range, please provide a single average depth.",measurement,numeric,NA,meters,legacy_active
environmental_monitoring,sample_metadata,temperature_method,"Method used to measure temperature, such as ""YSI probe"" or ""thermometer""",categorical,text,NA,NA,legacy_active
environmental_monitoring,sample_metadata,salinity_method,"Method used to measure salinity, such as ""YSI probe"" or ""refractometer""",categorical,text,NA,NA,legacy_active
environmental_monitoring,sample_metadata,turbidity_method,"Method used to measure turbidity, e.g. ""Secchi disk""",categorical,text,NA,NA,legacy_active
environmental_monitoring,sample_metadata,data_collector,Name(s) of data collector(s),pii,text,NA,NA,legacy_active
environmental_monitoring,sample_metadata,data_entry_person,Full name of data entry person,pii,text,NA,NA,legacy_active
environmental_monitoring,sample_metadata,sample_metadata_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,legacy_active
environmental_monitoring,environmental_data,sample_collection_date,The date the sample was collected in the field,date,date,YYYY-MM-DD,NA,legacy_active
environmental_monitoring,environmental_data,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,text,XXX-YYY,NA,legacy_active
environmental_monitoring,environmental_data,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,text,NA,NA,legacy_active
environmental_monitoring,environmental_data,transect,"The transect at the location the sample came from: 1, 2, or 3",id,numeric,NA,NA,legacy_active
environmental_monitoring,environmental_data,temperature_c,"Temperature, measured with a probe, sonde, or thermometer, in degrees Celsius",measurement,numeric,xx,degrees Celsius,legacy_active
environmental_monitoring,environmental_data,salinity_ppt,"Salinity, measured with a probe, sonde, or refractometer, in parts per thousand",measurement,numeric,xx,ppt,legacy_active
environmental_monitoring,environmental_data,secchi_depth_m,"Turbidity, measured as Secchi depth in meters (to the nearest 0.1 m)",measurement,numeric,xx.x,meters,legacy_active
environmental_monitoring,environmental_data,environmental_data_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,legacy_active
fish_trawls,sample_metadata,sample_collection_date,The date the sample was collected in the field,date,date,YYYY-MM-DD,NA,legacy_active
fish_trawls,sample_metadata,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,text,XXX-YYY,NA,legacy_active
fish_trawls,sample_metadata,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,text,NA,NA,legacy_active
fish_trawls,sample_metadata,trawl,"The trawl at the location the sample came from: 1, 2, or 3",id,numeric,NA,NA,legacy_active
fish_trawls,sample_metadata,sample_processing_date,The date the sample was processed in the lab,date,date,YYYY-MM-DD,NA,legacy_active
fish_trawls,sample_metadata,trawl_begin_decimal_latitude,"Latitude of the trawl beginning, in decimal degrees (to five decimal places)",,numeric,xx.xxxxx,NA,legacy_active
fish_trawls,sample_metadata,trawl_begin_decimal_longitude,"Longitude of the trawl beginning, in decimal degrees (to five decimal places)",,numeric,xxx.xxxxx,NA,legacy_active
fish_trawls,sample_metadata,trawl_end_decimal_latitude,"Latitude of the trawl ending, in decimal degrees (to five decimal places)",,numeric,xx.xxxxx,NA,legacy_active
fish_trawls,sample_metadata,trawl_end_decimal_longitude,"Latitude of the trawl ending, in decimal degrees (to five decimal places)",,numeric,xxx.xxxxx,NA,legacy_active
fish_trawls,sample_metadata,depth_m,"Site depth in meters. For sites spanning a depth range, please provide a single average depth",measurement,numeric,NA,meters,legacy_active
fish_trawls,sample_metadata,trawl_mesh_size_mm,The size of the trawl mesh,measurement,numeric,NA,millimeters,legacy_active
fish_trawls,sample_metadata,trawl_opening_height_m,"The height of the trawl opening, in meters",measurement,numeric,XX,meters,legacy_active
fish_trawls,sample_metadata,trawl_opening_width_m,"The width of the trawl opening, in meters",measurement,numeric,XX,meters,legacy_active
fish_trawls,sample_metadata,data_collector,Name(s) of data collector(s),pii,text,NA,NA,legacy_active
fish_trawls,sample_metadata,data_entry_person,Full name of data entry person,pii,text,NA,NA,legacy_active
fish_trawls,sample_metadata,sample_metadata_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,legacy_active
fish_trawls,abundance_data,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,text,XXX-YYY,NA,legacy_active
fish_trawls,abundance_data,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,text,NA,NA,legacy_active
fish_trawls,abundance_data,sample_collection_date,The date the sample was collected in the field,date,date,YYYY-MM-DD,NA,legacy_active
fish_trawls,abundance_data,trawl,"The trawl at the location the sample came from: 1, 2, or 3",id,numeric,NA,NA,legacy_active
fish_trawls,abundance_data,scientific_name,"Scientific name using standard scientific nomenclature. If the species cannot be identified to species, report genus or higher.",,text,NA,NA,legacy_active
fish_trawls,abundance_data,identification_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,legacy_active
fish_trawls,abundance_data,abundance,Total abundance of each fish taxon.,measurement,NA,NA,NA,legacy_active
fish_trawls,abundance_data,abundance_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,legacy_active
fish_trawls,length_data,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,text,XXX-YYY,NA,legacy_active
fish_trawls,length_data,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,text,NA,NA,legacy_active
fish_trawls,length_data,sample_collection_date,The date the sample was collected in the field,date,date,YYYY-MM-DD,NA,legacy_active
fish_trawls,length_data,trawl,"The trawl at the location the sample came from: 1, 2, or 3",id,numeric,NA,NA,legacy_active
fish_trawls,length_data,scientific_name,"Scientific name using standard scientific nomenclature. If the species cannot be identified to species, report genus or higher.",,text,NA,NA,legacy_active
fish_trawls,length_data,identification_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,legacy_active
fish_trawls,length_data,length_mm,"Length in millimeters. 

Each cell should contain only one length measurement.",measurement,NA,NA,millimeters,legacy_active
fish_trawls,length_data,length_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,legacy_active
predation_assay,sample_metadata,sample_deployment_date,The date the sample was deployed in the field,date,date,YYYY-MM-DD,NA,legacy_active
predation_assay,sample_metadata,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,text,XXX-YYY,NA,legacy_active
predation_assay,sample_metadata,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,text,NA,NA,legacy_active
predation_assay,sample_metadata,transect,The transect at the location the sample came from: 1 or 2,id,numeric,NA,NA,legacy_active
predation_assay,sample_metadata,transect_begin_decimal_latitude,"Latitude of the transect beginning, in decimal degrees (to five decimal places)",,numeric,xx.xxxxx,NA,legacy_active
predation_assay,sample_metadata,transect_begin_decimal_longitude,"Longitude of the transect beginning, in decimal degrees (to five decimal places)",,numeric,xxx.xxxxx,NA,legacy_active
predation_assay,sample_metadata,transect_end_decimal_latitude,"Latitude of the transect ending, in decimal degrees (to five decimal places)",,numeric,xx.xxxxx,NA,legacy_active
predation_assay,sample_metadata,transect_end_decimal_longitude,"Latitude of the transect ending, in decimal degrees (to five decimal places)",,numeric,xxx.xxxxx,NA,legacy_active
predation_assay,sample_metadata,sample_deployment_time,The time the sample was deployed in the field in 24-hour format (local time),time,time,HH:MM,NA,legacy_active
predation_assay,sample_metadata,depth_m,"Site depth in meters. For sites spanning a depth range, please provide a single average depth.",measurement,numeric,NA,meters,legacy_active
predation_assay,sample_metadata,data_collector,Name(s) of data collector(s),pii,text,NA,NA,legacy_active
predation_assay,sample_metadata,data_entry_person,Full name of data entry person,pii,text,NA,NA,legacy_active
predation_assay,sample_metadata,sample_metadata_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,legacy_active
predation_assay,sample_data,sample_deployment_date,The date the sample was deployed in the field,date,date,YYYY-MM-DD,NA,legacy_active
predation_assay,sample_data,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,text,XXX-YYY,NA,legacy_active
predation_assay,sample_data,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,text,NA,NA,legacy_active
predation_assay,sample_data,transect,The transect at the location the sample came from: 1 or 2,id,numeric,NA,NA,legacy_active
predation_assay,sample_data,number_deployed,Numer of squidpops deployed,measurement,integer,XX,NA,legacy_active
predation_assay,sample_data,bait_type,Type of bait used. Standard is squid.,categorical,text,NA,NA,legacy_active
predation_assay,sample_data,bait_missing_1_hr,Number of bait missing after 1 hour,measurement,integer,XX,NA,legacy_active
predation_assay,sample_data,stakes_remaining_1_hr,Number of stakes remaining after 1 hour,measurement,integer,XX,NA,legacy_active
predation_assay,sample_data,bait_missing_24_hr,Number of bait missing after 24 hours,measurement,integer,XX,NA,legacy_active
predation_assay,sample_data,stakes_remaining_24_hr,Number of stakes remaining after 24 hours,measurement,integer,XX,NA,legacy_active
predation_assay,sample_data,sample_data_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,legacy_active
sediment_organic_matter,sample_metadata,sample_collection_date,The date the sample was collected in the field,date,date,YYYY-MM-DD,NA,legacy_active
sediment_organic_matter,sample_metadata,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,text,XXX-YYY,NA,legacy_active
sediment_organic_matter,sample_metadata,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,text,NA,NA,legacy_active
sediment_organic_matter,sample_metadata,transect,"The transect at the location the sample came from: 1, 2, or 3",id,numeric,NA,NA,legacy_active
sediment_organic_matter,sample_metadata,transect_begin_decimal_latitude,"Latitude of the transect beginning, in decimal degrees (to five decimal places)",,numeric,xx.xxxxx,NA,legacy_active
sediment_organic_matter,sample_metadata,transect_begin_decimal_longitude,"Longitude of the transect beginning, in decimal degrees (to five decimal places)",,numeric,xxx.xxxxx,NA,legacy_active
sediment_organic_matter,sample_metadata,transect_end_decimal_latitude,"Latitude of the transect ending, in decimal degrees (to five decimal places)",,numeric,xx.xxxxx,NA,legacy_active
sediment_organic_matter,sample_metadata,transect_end_decimal_longitude,"Latitude of the transect ending, in decimal degrees (to five decimal places)",,numeric,xxx.xxxxx,NA,legacy_active
sediment_organic_matter,sample_metadata,sample_processing_date,The date the sample was processed in the lab,date,date,YYYY-MM-DD,NA,legacy_active
sediment_organic_matter,sample_metadata,depth_m,"Site depth in meters. For sites spanning a depth range, please provide a single average depth.",measurement,numeric,NA,meters,legacy_active
sediment_organic_matter,sample_metadata,data_collector,Name(s) of data collector(s),pii,text,NA,NA,legacy_active
sediment_organic_matter,sample_metadata,data_entry_person,Full name of data entry person,pii,text,NA,NA,legacy_active
sediment_organic_matter,sample_metadata,sample_metadata_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,legacy_active
sediment_organic_matter,sample_data,sample_collection_date,The date the sample was collected in the field,date,date,YYYY-MM-DD,NA,legacy_active
sediment_organic_matter,sample_data,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,text,XXX-YYY,NA,legacy_active
sediment_organic_matter,sample_data,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,text,NA,NA,legacy_active
sediment_organic_matter,sample_data,transect,"The transect at the location the sample came from: 1, 2, or 3",id,numeric,NA,NA,legacy_active
sediment_organic_matter,sample_data,quadrat,The distance along the transect that the sample was collected (from 1-50 m),id,numeric,NA,meters,legacy_active
sediment_organic_matter,sample_data,scientific_name,"Scientific name using standard scientific nomenclature. If the species cannot be identified to species, report genus or higher.",,text,NA,NA,legacy_active
sediment_organic_matter,sample_data,identification_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,legacy_active
sediment_organic_matter,sample_data,sample_processing_person,The full name of the person processing the sample (no initials; ONLY one name per sample),pii,text,NA,NA,legacy_active
sediment_organic_matter,sample_data,tin_mass_g,"Empty tin mass, in grams.",measurement,decimal,XX.XX,grams,legacy_active
sediment_organic_matter,sample_data,sediment_volume_ml,"Sediment volume, in milliliters.",measurement,decimal,XX.XX,milliliters,legacy_active
sediment_organic_matter,sample_data,tin_and_sediment_dry_mass_g,Mass of the tin and sediment after drying to a constant weight.,measurement,decimal,XX.XX,grams,legacy_active
sediment_organic_matter,sample_data,tin_and_sediment_ash_free_dry_mass_g,Mass of the tin and ass free sediment after placing in a muffle furnace.,measurement,decimal,XX.XX,grams,legacy_active
sediment_organic_matter,sample_data,sample_data_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,legacy_active
visual_census,sample_metadata,sample_collection_date,The date the sample was collected in the field,date,date,YYYY-MM-DD,NA,legacy_active
visual_census,sample_metadata,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,text,XXX-YYY,NA,legacy_active
visual_census,sample_metadata,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,text,NA,NA,legacy_active
visual_census,sample_metadata,transect,The transect at the location the sample came from: 1 or 2,id,numeric,NA,NA,legacy_active
visual_census,sample_metadata,transect_begin_decimal_latitude,"Latitude of the transect beginning, in decimal degrees (to five decimal places)",,numeric,xx.xxxxx,NA,legacy_active
visual_census,sample_metadata,transect_begin_decimal_longitude,"Longitude of the transect beginning, in decimal degrees (to five decimal places)",,numeric,xxx.xxxxx,NA,legacy_active
visual_census,sample_metadata,sample_collection_time,The time of day the sample was collected in the field in 24 hour format,time,time,HH:MM,NA,legacy_active
visual_census,sample_metadata,diver,The diver's name,pii,text,NA,NA,legacy_active
visual_census,sample_metadata,buddy,The buddy's name,pii,text,NA,NA,legacy_active
visual_census,sample_metadata,data_entry_person,Full name of data entry person,pii,text,NA,NA,legacy_active
visual_census,sample_metadata,depth_m,"Site depth in meters. For sites spanning a depth range, please provide a single average depth",measurement,numeric,NA,meters,legacy_active
visual_census,sample_metadata,visibility_m,Site visibility in meters,measurement,numeric,XX,meters,legacy_active
visual_census,sample_metadata,direction,Transect direction,categorical,numeric,XXX,0-360 degrees,legacy_active
visual_census,sample_metadata,sample_metadata_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,legacy_active
visual_census,fish_survey_data,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,text,XXX-YYY,NA,legacy_active
visual_census,fish_survey_data,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,text,NA,NA,legacy_active
visual_census,fish_survey_data,sample_collection_date,The date the sample was collected in the field,date,date,YYYY-MM-DD,NA,legacy_active
visual_census,fish_survey_data,transect,"The transect at the location the sample came from: 1, 2, or 3.",id,numeric,NA,NA,legacy_active
visual_census,fish_survey_data,block,The block at the location the sample came from: 1 or 2,categorical,numeric,NA,NA,legacy_active
visual_census,fish_survey_data,method,"1, 2, or 0.
1 = Fish surveys; 
2 = Mobile macroinvertebrate and cryptic fish surveys; 
0 = Large, rare, or non-resident species seen outside the block boundary or the time of the survey",categorical,numeric,X,number,legacy_active
visual_census,fish_survey_data,taxon_id,A unique string (typically 3 digits) used to identify a single taxon. See the 'TaxaList' sheet for a list of TaxaCodes,id,text,NA,NA,legacy_active
visual_census,fish_survey_data,invert_count,"Count of inverts for that invert taxa, in the block",measurement,numeric,XXX,count,legacy_active
visual_census,fish_survey_data,2.5,The count of fish <2.5 cm,measurement,numeric,XXX,count,legacy_active
visual_census,fish_survey_data,5,Count of fish 2.5-5 cm,measurement,numeric,XXX,count,legacy_active
visual_census,fish_survey_data,7.5,Count of fish 5-7.5 cm,measurement,numeric,XXX,count,legacy_active
visual_census,fish_survey_data,10,Count of fish 7.5-10 cm,measurement,numeric,XXX,count,legacy_active
visual_census,fish_survey_data,12.5,Count of fish 10-12.5 cm,measurement,numeric,XXX,count,legacy_active
visual_census,fish_survey_data,15,Count of fish 12.5-15 cm,measurement,numeric,XXX,count,legacy_active
visual_census,fish_survey_data,20,Count of fish 15-20 cm,measurement,numeric,XXX,count,legacy_active
visual_census,fish_survey_data,25,Count of fish 20-25 cm,measurement,numeric,XXX,count,legacy_active
visual_census,fish_survey_data,30,Count of fish 25-30 cm,measurement,numeric,XXX,count,legacy_active
visual_census,fish_survey_data,35,Count of fish 30-35 cm,measurement,numeric,XXX,count,legacy_active
visual_census,fish_survey_data,40,Count of fish 35-40 cm,measurement,numeric,XXX,count,legacy_active
visual_census,fish_survey_data,50,Count of fish 40-50 cm,measurement,numeric,XXX,count,legacy_active
visual_census,fish_survey_data,62.5,Count of fish 50-62.5 cm,measurement,numeric,XXX,count,legacy_active
visual_census,fish_survey_data,75,Count of fish 62.5-75 cm,measurement,numeric,XXX,count,legacy_active
visual_census,fish_survey_data,87.5,Count of fish 75-87.5 cm,measurement,numeric,XXX,count,legacy_active
visual_census,fish_survey_data,100,Count of fish 87.5-100 cm,measurement,numeric,XXX,count,legacy_active
visual_census,fish_survey_data,112.5,Count of fish 100-112.5 cm,measurement,numeric,XXX,count,legacy_active
visual_census,fish_survey_data,125,Count of fish 112.5-125 cm,measurement,numeric,XXX,count,legacy_active
visual_census,fish_survey_data,137.5,Count of fish 125-137.5 cm,measurement,numeric,XXX,count,legacy_active
visual_census,fish_survey_data,150,Count of fish 137.5-150 cm,measurement,numeric,XXX,count,legacy_active
visual_census,fish_survey_data,162.5,Count of fish 150-162.5 cm,measurement,numeric,XXX,count,legacy_active
visual_census,fish_survey_data,175,Count of fish 162.5-175 cm,measurement,numeric,XXX,count,legacy_active
visual_census,fish_survey_data,187.5,Count of fish 175-187.5 cm,measurement,numeric,XXX,count,legacy_active
visual_census,fish_survey_data,200,Count of fish 187.5-200 cm,measurement,numeric,XXX,count,legacy_active
visual_census,fish_survey_data,250,Count of fish 200-250 cm,measurement,numeric,XXX,count,legacy_active
visual_census,fish_survey_data,300,Count of fish 250-300cm,measurement,numeric,XXX,count,legacy_active
visual_census,fish_survey_data,350,Count of fish 300-350 cm,measurement,numeric,XXX,count,legacy_active
visual_census,fish_survey_data,400,Count of fish >350 cm,measurement,numeric,XXX,count,legacy_active
visual_census,fish_survey_data,fish_survey_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,legacy_active
visual_census,taxa_list,taxon_id,The unique identifier for a single taxon. This column should include ALL uniquie TaxonID entries from the 'SampleData' sheet,id,text,NA,NA,legacy_active
visual_census,taxa_list,scientific_name,"Corresponding TaxonID's scientific name using standard scientific nomenclature. If the species cannot be identified to species, report genus or higher",,text,NA,NA,legacy_active
visual_census,taxa_list,taxon_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,legacy_active
seagrass_density,taxa_list,taxon_id,NA,id,character,NA,NA,legacy_retired
seagrass_density,taxa_list,scientific_name,NA,,character,NA,NA,legacy_retired
seagrass_biomass,taxa_list,taxon_id,NA,id,character,NA,NA,legacy_retired
seagrass_biomass,taxa_list,scientific_name,NA,,character,NA,NA,legacy_retired
seagrass_epifauna,sieve_data,sample_collection_date,NA,date,Date,NA,NA,legacy_retired
seagrass_epifauna,sieve_data,site_code,NA,id,character,NA,NA,legacy_retired
seagrass_epifauna,sieve_data,location_name,NA,id,character,NA,NA,legacy_retired
seagrass_epifauna,sieve_data,transect,NA,id,numeric,NA,NA,legacy_retired
seagrass_epifauna,sieve_data,quadrat,NA,id,numeric,NA,NA,legacy_retired
seagrass_epifauna,sieve_data,taxon_id,NA,id,character,NA,NA,legacy_retired
seagrass_epifauna,sieve_data,8.0mm,NA,measurement,integer,NA,NA,legacy_retired
seagrass_epifauna,sieve_data,5.6mm,NA,measurement,integer,NA,NA,legacy_retired
seagrass_epifauna,sieve_data,4.0mm,NA,measurement,integer,NA,NA,legacy_retired
seagrass_epifauna,sieve_data,2.8mm,NA,measurement,integer,NA,NA,legacy_retired
seagrass_epifauna,sieve_data,2.0mm,NA,measurement,integer,NA,NA,legacy_retired
seagrass_epifauna,sieve_data,1.4mm,NA,measurement,integer,NA,NA,legacy_retired
seagrass_epifauna,sieve_data,1.0mm,NA,measurement,integer,NA,NA,legacy_retired
seagrass_epifauna,sieve_data,0.71mm,NA,measurement,integer,NA,NA,legacy_retired
seagrass_epifauna,sieve_data,0.5mm,NA,measurement,integer,NA,NA,legacy_retired
seagrass_epifauna,taxa_list,taxon_id,NA,id,character,NA,NA,legacy_retired
seagrass_epifauna,taxa_list,scientific_name,NA,,character,NA,NA,legacy_retired
seagrass_shoots,sample_data,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,character,NA,NA,legacy_retired
seagrass_shoots,sample_data,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,character,NA,NA,legacy_retired
seagrass_shoots,sample_data,sample_collection_date,The date the sample was collected in the field,date,Date,NA,NA,legacy_retired
seagrass_shoots,sample_data,transect,"The transect at the location the sample came from: 1, 2, or 3",id,numeric,NA,NA,legacy_retired
seagrass_shoots,sample_data,quadrat,The distance along the transect that the sample was collected (from 1-50 m),id,numeric,NA,NA,legacy_retired
seagrass_shoots,sample_data,taxon_id,"A unique string used to identify a single taxon. Does not have to be a full scientific name (e.g., ""BC"" or ""blue crab"") but it MUST be linked in the TaxaList sheet with the full scientific name (e.g., ""Callinectes sapidus"")",id,character,NA,NA,legacy_retired
seagrass_shoots,sample_data,blade_length_mm,Blade length in millimeters,measurement,integer,NA,NA,legacy_retired
